lread	lwrite	scall	sread	swrite	fork	exec	rchar	wchar	runqsz	freemem	freeswap	class
0.0	0.0	1162.0	230.0	83.0	0.4000000059604645	1.7999999523162842	227587.0	216272.0	4.800000190734863	2576.0	1602462.0	95.0
4.0	0.0	4562.0	201.0	149.0	0.20000000298023224	0.20000000298023224	61399.0	41637.0	2.799999952316284	1076.0	1770294.0	82.0
81.0	45.0	1479.0	180.0	199.0	0.800000011920929	2.0	110797.0	88252.0	335.0	90.0	10.0	0.0
1.0	0.0	2361.0	286.0	183.0	0.20000000298023224	0.20000000298023224	154222.0	94948.0	1.5	132.0	993843.0	87.0
4.0	2.0	2421.0	581.0	170.0	2.200000047683716	3.7899999618530273	1029143.0	278592.0	1.2999999523162842	163.0	1111235.0	80.0
26.0	39.0	1722.0	139.0	114.0	0.20000000298023224	0.20000000298023224	163304.0	47725.0	1.0	229.0	1016514.0	91.0
12.0	2.0	2763.0	366.0	256.0	6.199999809265137	4.800000190734863	310712.0	49538.0	1.7999999523162842	498.0	1122262.0	76.0
3.0	1.0	2072.0	262.0	241.0	1.399999976158142	1.399999976158142	330763.0	387350.0	2.5999999046325684	137.0	1374699.0	87.0
3.0	1.0	3662.0	256.0	187.0	1.7999999523162842	3.7899999618530273	360623.0	160015.0	3.200000047683716	159.0	989493.0	80.0
8.0	6.0	2336.0	206.0	90.0	0.4000000059604645	1.0	136627.0	53677.0	5.400000095367432	2869.0	1584662.0	89.0
31.0	27.0	366.0	80.0	62.0	0.20000000298023224	0.20000000298023224	412220.0	287099.0	3.4000000953674316	4179.0	1824024.0	92.0
7.0	2.0	4133.0	222.0	154.0	1.399999976158142	1.399999976158142	15783.0	9833.0	2.799999952316284	1297.0	1523251.0	85.0
0.0	0.0	3896.0	199.0	156.0	0.6000000238418579	2.7899999618530273	130609.0	63759.0	2.700000047683716	146.0	983954.0	88.0
9.0	9.0	383.0	122.0	43.0	0.20000000298023224	0.20000000298023224	361823.0	114595.0	2.0	1390.0	1745830.0	95.0
7.0	2.0	2128.0	183.0	166.0	0.800000011920929	2.200000047683716	89713.0	240084.0	3.200000047683716	406.0	1527165.0	90.0
18.0	1.0	5654.0	1130.0	1089.0	5.199999809265137	4.0	967478.0	900948.0	1.7000000476837158	740.0	1055050.0	72.0
21.0	29.0	1670.0	28.0	49.0	0.20000000298023224	0.20000000298023224	19096.0	28284.0	2.4000000953674316	124.0	1759971.0	93.0
7.0	2.0	1305.0	89.0	108.0	0.6000000238418579	2.200000047683716	121604.0	89237.0	1.0	482.0	1065374.0	95.0
2.0	1.0	158.0	8.0	9.0	0.20000000298023224	0.20000000298023224	7007.0	3677.0	1.2000000476837158	7739.0	1880280.0	99.0
14.0	8.0	5333.0	193.0	128.0	3.5799999237060547	11.930000305175781	46335.0	36128.0	3.4000000953674316	997.0	1530475.0	75.0
1.0	0.0	4748.0	256.0	168.0	0.800000011920929	3.0	11643.0	46726.0	1.2999999523162842	726.0	1116712.0	86.0
33.0	28.0	5504.0	439.0	253.0	3.4000000953674316	4.199999809265137	395654.0	70646.0	2.0	204.0	1134814.0	72.0
5.0	2.0	3841.0	194.0	189.0	0.800000011920929	1.9900000095367432	12984.0	96970.0	2.0	436.0	1064942.0	87.0
1.0	1.0	458.0	21.0	17.0	0.20000000298023224	0.20000000298023224	8171.0	5971.0	1.0	8968.0	1872928.0	99.0
88.0	104.0	5849.0	473.0	441.0	8.399999618530273	16.0	241603.0	199394.0	1.0	153.0	1090811.0	62.0
5.0	1.0	2481.0	219.0	153.0	1.399999976158142	3.0	276794.0	210452.0	3.799999952316284	449.0	1383576.0	84.0
0.0	0.0	964.0	94.0	50.0	0.20000000298023224	0.20000000298023224	307373.0	17623.0	2.0	666.0	1757760.0	85.0
15.0	12.0	1664.0	109.0	79.0	1.2000000476837158	1.0	62620.0	31710.0	5.0	244.0	1059291.0	89.0
12.0	3.0	2857.0	159.0	132.0	1.600000023841858	3.0	126476.0	116554.0	2.200000047683716	2989.0	1547434.0	89.0
0.0	0.0	1657.0	43.0	29.0	0.20000000298023224	0.20000000298023224	9241.0	12063.0	2.0	1050.0	1762933.0	92.0
4.0	3.0	2938.0	148.0	127.0	0.6000000238418579	3.4000000953674316	18373.0	38276.0	2.0	376.0	994544.0	91.0
5.0	1.0	1965.0	207.0	125.0	0.4000000059604645	1.0	193174.0	22877.0	3.799999952316284	172.0	1085874.0	91.0
7.0	0.0	2107.0	235.0	154.0	7.210000038146973	3.809999942779541	132739.0	29310.0	1.0	318.0	1022535.0	81.0
6.0	4.0	1932.0	66.0	85.0	1.0	0.800000011920929	67203.0	79964.0	3.5	165.0	1128728.0	90.0
15.0	10.0	3781.0	346.0	168.0	2.4000000953674316	3.2100000381469727	307016.0	76305.0	5.199999809265137	155.0	1004704.0	85.0
18.0	11.0	4068.0	280.0	140.0	3.0	4.599999904632568	320517.0	55276.0	1.0	489.0	1014958.0	81.0
0.0	0.0	237.0	11.0	24.0	0.4000000059604645	0.4000000059604645	3108.0	58724.0	1.0	6855.0	1857699.0	97.0
45.0	0.0	3575.0	217.0	131.0	11.600000381469727	35.0	197409.0	41178.0	2.200000047683716	135.0	1091397.0	63.0
7.0	4.0	3338.0	734.0	110.0	1.0	1.399999976158142	2408325.0	41666.0	1.7000000476837158	2443.0	1088307.0	85.0
3.0	2.0	537.0	22.0	28.0	0.20000000298023224	0.20000000298023224	11166.0	12932.0	1.0	755.0	1036805.0	96.0
47.0	64.0	1364.0	432.0	273.0	0.6000000238418579	0.6000000238418579	965273.0	950976.0	52.0	75.0	25.0	0.0
21.0	20.0	1949.0	232.0	153.0	0.20000000298023224	0.20000000298023224	17171.0	29878.0	1.0	508.0	1070658.0	91.0
36.0	55.0	4085.0	156.0	137.0	0.20000000298023224	0.20000000298023224	8149.0	6247.0	2.200000047683716	794.0	1447821.0	94.0
0.0	0.0	367.0	62.0	43.0	0.4000000059604645	0.6000000238418579	38562.0	12342.0	1.2000000476837158	710.0	1753534.0	96.0
1.0	0.0	443.0	54.0	25.0	0.20000000298023224	0.20000000298023224	31996.0	16345.0	3.0	132.0	1711738.0	97.0
53.0	71.0	4201.0	461.0	384.0	4.199999809265137	2.799999952316284	185684.0	64437.0	1.600000023841858	240.0	984506.0	72.0
1.0	1.0	600.0	158.0	41.0	0.6000000238418579	1.0	476298.0	133721.0	3.0	6006.0	1835992.0	91.0
11.0	2.0	2485.0	265.0	147.0	1.399999976158142	2.799999952316284	496095.0	18723.0	1.5	460.0	1131946.0	86.0
15.0	15.0	419.0	189.0	62.0	0.20000000298023224	0.20000000298023224	322341.0	310319.0	2.4000000953674316	5333.0	1825789.0	97.0
2.0	1.0	542.0	89.0	65.0	0.4000000059604645	0.4000000059604645	2453.0	16876.0	2.200000047683716	667.0	1721728.0	96.0
2.0	1.0	1125.0	124.0	78.0	0.800000011920929	2.4000000953674316	225895.0	24254.0	2.0	2190.0	1007462.0	91.0
14.0	3.0	3542.0	360.0	259.0	3.4000000953674316	1.2000000476837158	458811.0	147720.0	2.0	225.0	1077714.0	81.0
3.0	2.0	2656.0	162.0	110.0	1.2000000476837158	2.0	110401.0	28047.0	2.0	542.0	1018144.0	91.0
17.0	2.0	2614.0	208.0	113.0	0.6000000238418579	1.7999999523162842	560315.0	22349.0	1.7999999523162842	608.0	1103864.0	87.0
5.0	2.0	4313.0	364.0	218.0	0.6000000238418579	0.6000000238418579	195525.0	90675.0	1.600000023841858	170.0	1066182.0	85.0
0.0	0.0	1977.0	256.0	133.0	0.6000000238418579	2.609999895095825	225802.0	37213.0	2.200000047683716	299.0	1105616.0	91.0
54.0	69.0	1720.0	143.0	105.0	0.800000011920929	1.2000000476837158	175782.0	34995.0	594.0	88.0	12.0	0.0
1.0	0.0	2381.0	118.0	119.0	0.20000000298023224	0.20000000298023224	17002.0	111682.0	2.4000000953674316	640.0	1645008.0	95.0
24.0	7.0	1248.0	173.0	105.0	0.800000011920929	2.5899999141693115	308625.0	114117.0	181.0	87.0	13.0	0.0
8.0	6.0	1572.0	121.0	123.0	0.4000000059604645	0.4000000059604645	25373.0	68247.0	4.800000190734863	360.0	1101980.0	93.0
20.0	2.0	3229.0	197.0	115.0	4.800000190734863	5.199999809265137	270106.0	85338.0	3.799999952316284	1491.0	1547806.0	83.0
51.0	71.0	1824.0	161.0	118.0	0.6000000238418579	0.6000000238418579	78411.0	94050.0	1.5	302.0	989306.0	92.0
41.0	61.0	956.0	101.0	82.0	1.600000023841858	4.599999904632568	49004.0	29774.0	6.0	573.0	1056264.0	91.0
14.0	12.0	4004.0	225.0	142.0	0.4000000059604645	0.4000000059604645	149008.0	89163.0	4.599999904632568	218.0	1337400.0	89.0
1.0	0.0	414.0	37.0	34.0	0.6000000238418579	1.0	72460.0	10038.0	1.399999976158142	4024.0	1779862.0	90.0
29.0	6.0	2375.0	146.0	123.0	2.0	3.190000057220459	109539.0	39984.0	1.0	663.0	1018837.0	89.0
35.0	51.0	4033.0	193.0	155.0	0.20000000298023224	0.20000000298023224	53695.0	33261.0	1.5	1038.0	1081435.0	89.0
2.0	0.0	3599.0	227.0	124.0	0.4000000059604645	0.4000000059604645	247883.0	214426.0	3.799999952316284	4180.0	1344790.0	91.0
12.0	0.0	4951.0	579.0	495.0	9.399999618530273	4.400000095367432	329231.0	42171.0	2.200000047683716	984.0	1056850.0	69.0
1.0	0.0	2370.0	216.0	165.0	0.6000000238418579	2.5899999141693115	91492.0	123945.0	1.5	285.0	1102248.0	86.0
2.0	0.0	1567.0	133.0	137.0	0.20000000298023224	0.20000000298023224	41338.0	73068.0	2.0	6175.0	1727312.0	96.0
26.0	7.0	3681.0	262.0	137.0	1.600000023841858	3.4000000953674316	202491.0	143767.0	6.199999809265137	164.0	1536462.0	83.0
18.0	0.0	5276.0	681.0	528.0	8.0	2.200000047683716	353135.0	151126.0	6.199999809265137	231.0	1544432.0	73.0
18.0	14.0	1405.0	97.0	75.0	0.800000011920929	0.800000011920929	281552.0	44324.0	3.4000000953674316	613.0	1514861.0	93.0
0.0	0.0	1425.0	92.0	53.0	0.20000000298023224	0.20000000298023224	214550.0	15664.0	1.0	2191.0	1009408.0	95.0
0.0	0.0	182.0	16.0	30.0	0.20000000298023224	0.20000000298023224	10672.0	35469.0	1.0	2698.0	1771613.0	97.0
0.0	0.0	802.0	28.0	31.0	0.20000000298023224	0.20000000298023224	4235.0	54696.0	1.0	6799.0	1853384.0	98.0
0.0	0.0	1369.0	245.0	109.0	0.20000000298023224	0.20000000298023224	27830.0	389081.0	2.200000047683716	5713.0	1817542.0	93.0
48.0	68.0	3283.0	134.0	125.0	0.4000000059604645	0.4000000059604645	33832.0	23626.0	1.0	461.0	1129531.0	89.0
0.0	0.0	184.0	11.0	25.0	0.20000000298023224	0.20000000298023224	2065.0	10058.0	1.0	7733.0	1881032.0	97.0
2.0	1.0	2675.0	143.0	94.0	0.20000000298023224	0.20000000298023224	304215.0	19274.0	3.0	690.0	1757880.0	81.0
10.0	0.0	3003.0	447.0	383.0	9.0	2.799999952316284	273594.0	10059.0	3.4000000953674316	8659.0	1865656.0	79.0
37.0	37.0	3127.0	266.0	193.0	0.6000000238418579	1.7999999523162842	21713.0	134601.0	2.799999952316284	360.0	1025109.0	91.0
9.0	0.0	2079.0	316.0	256.0	4.409999847412109	3.009999990463257	158458.0	40402.0	2.200000047683716	550.0	1024770.0	82.0
0.0	0.0	2611.0	286.0	167.0	0.20000000298023224	0.20000000298023224	82615.0	83485.0	5.199999809265137	3047.0	1601744.0	92.0
4.0	0.0	973.0	130.0	120.0	0.800000011920929	4.0	56826.0	40037.0	2.200000047683716	2071.0	1732128.0	93.0
33.0	42.0	2995.0	183.0	140.0	0.4000000059604645	0.4000000059604645	41711.0	69821.0	1.0	598.0	1077210.0	88.0
116.0	52.0	1417.0	197.0	142.0	3.5999999046325684	6.199999809265137	165098.0	108109.0	1.0	311.0	982754.0	84.0
5.0	3.0	842.0	52.0	30.0	1.0	1.2000000476837158	118262.0	20988.0	1.399999976158142	6699.0	1840197.0	93.0
8.0	0.0	1803.0	367.0	300.0	0.20000000298023224	0.20000000298023224	516137.0	229603.0	1.2000000476837158	130.0	1044431.0	89.0
9.0	1.0	2783.0	391.0	223.0	2.0	3.990000009536743	561054.0	53145.0	2.799999952316284	2783.0	1732179.0	86.0
22.0	0.0	2209.0	254.0	166.0	4.800000190734863	4.199999809265137	145759.0	100835.0	2.5999999046325684	150.0	1061107.0	76.0
4.0	0.0	2822.0	248.0	157.0	0.4000000059604645	0.4000000059604645	293231.0	118889.0	3.200000047683716	624.0	1083872.0	92.0
2.0	2.0	1447.0	134.0	115.0	0.4000000059604645	0.4000000059604645	9940.0	25644.0	3.200000047683716	1054.0	1130742.0	93.0
2.0	0.0	2040.0	230.0	91.0	0.20000000298023224	0.20000000298023224	65806.0	28087.0	3.4000000953674316	3917.0	1715626.0	94.0
9.0	5.0	1879.0	318.0	195.0	1.2000000476837158	0.800000011920929	1598065.0	1456441.0	216.0	89.0	11.0	0.0
37.0	20.0	4736.0	409.0	305.0	4.389999866485596	2.200000047683716	186131.0	124064.0	3.5999999046325684	3551.0	1544251.0	81.0
10.0	1.0	3851.0	489.0	415.0	7.800000190734863	2.200000047683716	371419.0	94611.0	2.0	8226.0	1835470.0	72.0
6.0	3.0	1480.0	84.0	80.0	0.4000000059604645	0.800000011920929	3808.0	46665.0	502.0	94.0	6.0	0.0
